date,iso2,cumulative_cases,cumulative_negative_tests,cumulative_pending_tests,currently_hospitalized,currently_in_icu,cumulative_in_icu,currently_on_ventilator,cumulative_on_ventilator,cumulative_recovered,cumulative_deaths,cumulative_hospitalized,cumulative_test_results,deaths,hospitalized,negative_tests,cases,test_results,in_icu,on_ventilator,recovered
2020-03-19,US-ND,15.0,493.0,0.0,,,,,,,0.0,,508,0.0,0.0,225.0,9.0,234.0,,,
2020-03-19,US-NE,27.0,240.0,33.0,,,,,,,0.0,,267,0.0,0.0,34.0,3.0,37.0,,,
2020-03-19,US-NH,39.0,621.0,231.0,,,,,,,,,660,0.0,0.0,108.0,13.0,121.0,,,
2020-03-19,US-NJ,742.0,210.0,74.0,,,,,,,9.0,,952,4.0,0.0,20.0,315.0,335.0,,,
2020-03-19,US-NM,35.0,2762.0,0.0,,,,,,,,,2797,0.0,0.0,436.0,7.0,443.0,,,
2020-03-19,US-NV,95.0,1626.0,164.0,,,,,,,1.0,,1721,0.0,0.0,1458.0,40.0,1498.0,,,
2020-03-19,US-NY,4152.0,18132.0,236.0,,,,,,,12.0,,22284,0.0,0.0,5917.0,1770.0,7687.0,,,
2020-03-19,US-OH,119.0,140.0,361.0,,,,,,,,,259,0.0,0.0,0.0,31.0,31.0,,,
2020-03-19,US-OK,44.0,466.0,250.0,,,,,,,1.0,,510,1.0,0.0,88.0,15.0,103.0,,,
2020-03-19,US-OR,88.0,1329.0,437.0,,,,,,,3.0,,1417,0.0,0.0,211.0,13.0,224.0,,,
2020-03-19,US-PA,185.0,1608.0,183.0,,,,,,,1.0,,1793,0.0,0.0,421.0,52.0,473.0,,,
2020-03-19,US-PR,5.0,56.0,29.0,,,,,,,,,61,0.0,0.0,25.0,0.0,25.0,,,
2020-03-19,US-RI,44.0,654.0,334.0,,,,,,,,,698,0.0,0.0,114.0,11.0,125.0,,,
2020-03-19,US-SC,60.0,583.0,,,,,,,,1.0,,643,0.0,0.0,0.0,0.0,0.0,,,
2020-03-19,US-SD,11.0,551.0,385.0,,,,,,,1.0,,562,0.0,0.0,0.0,0.0,0.0,,,
2020-03-19,US-TN,154.0,349.0,,,,,,,,,,503,0.0,0.0,0.0,56.0,56.0,,,
2020-03-19,US-TX,143.0,2212.0,,,,,,,,3.0,,2355,1.0,0.0,388.0,60.0,448.0,,,
2020-03-19,US-UT,78.0,1448.0,,,,,,,,0.0,,1526,0.0,0.0,1317.0,15.0,1332.0,,,
2020-03-19,US-VA,94.0,1829.0,9.0,,,,,,,2.0,,1923,1.0,0.0,628.0,17.0,645.0,,,
2020-03-19,US-VI,3.0,,,,,,,,,,,3,0.0,0.0,0.0,1.0,1.0,,,
2020-03-19,US-VT,22.0,645.0,,,,,,,,,,667,0.0,0.0,53.0,3.0,56.0,,,
2020-03-19,US-WA,1527.0,15918.0,60.0,,,,,,,91.0,,17445,10.0,0.0,2801.0,147.0,2948.0,,,
2020-03-19,US-WI,155.0,2192.0,12.0,,,,,,,,,2347,0.0,0.0,615.0,49.0,664.0,,,
2020-03-19,US-WV,2.0,143.0,3.0,,,,,,,0.0,,145,0.0,0.0,21.0,1.0,22.0,,,
2020-03-19,US-WY,18.0,271.0,0.0,,,,,,,,,289,0.0,0.0,93.0,3.0,96.0,,,
2020-03-20,US-AK,12.0,686.0,14.0,,,,,,,,,698,0.0,0.0,254.0,6.0,260.0,,,
2020-03-20,US-AL,81.0,28.0,40.0,,,,,,,0.0,,109,0.0,0.0,0.0,13.0,13.0,,,
2020-03-20,US-AR,96.0,351.0,203.0,,,,,,,,,447,0.0,0.0,41.0,50.0,91.0,,,
2020-03-20,US-AS,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-20,US-AZ,65.0,211.0,101.0,,,,,,,0.0,,276,0.0,0.0,36.0,21.0,57.0,,,
2020-03-20,US-CA,1063.0,10424.0,,,,,,,,20.0,,11487,2.0,0.0,1637.0,139.0,1776.0,,,
2020-03-20,US-CO,277.0,2675.0,1.0,,,,,,,3.0,,2952,1.0,0.0,563.0,61.0,624.0,,,
2020-03-20,US-CT,194.0,604.0,8.0,,,,,,,3.0,,798,2.0,0.0,0.0,98.0,98.0,,,
2020-03-20,US-DC,71.0,501.0,1.0,,,,,,,1.0,,572,1.0,0.0,348.0,32.0,380.0,,,
2020-03-20,US-DE,38.0,36.0,32.0,,,,,,,0.0,,74,0.0,0.0,0.0,8.0,8.0,,,
2020-03-20,US-FL,520.0,1870.0,1026.0,,,,,,,10.0,,2390,2.0,0.0,337.0,130.0,467.0,,,
2020-03-20,US-GA,420.0,1966.0,,,,,,,,13.0,,2386,3.0,0.0,422.0,133.0,555.0,,,
2020-03-20,US-GU,14.0,86.0,,,,,,,,,,100,0.0,0.0,17.0,2.0,19.0,,,
2020-03-20,US-HI,26.0,124.0,,,,,,,,,,150,0.0,0.0,31.0,10.0,41.0,,,
2020-03-20,US-IA,45.0,642.0,29.0,,,,,,,,,687,0.0,0.0,559.0,7.0,566.0,,,
2020-03-20,US-ID,23.0,590.0,,,,,,,,,,613,0.0,0.0,131.0,12.0,143.0,,,
2020-03-20,US-IL,585.0,3696.0,195.0,,,,,,,5.0,,4281,1.0,0.0,971.0,163.0,1134.0,,,
2020-03-20,US-IN,79.0,475.0,,,,,,,,2.0,,554,0.0,0.0,151.0,23.0,174.0,,,
2020-03-20,US-KS,44.0,417.0,21.0,,,,,,,1.0,,461,0.0,0.0,0.0,10.0,10.0,,,
2020-03-20,US-KY,47.0,592.0,3.0,,,,,,,1.0,,639,0.0,0.0,138.0,12.0,150.0,,,
2020-03-20,US-LA,479.0,568.0,,,,,,,,12.0,,1047,4.0,0.0,110.0,132.0,242.0,,,
2020-03-20,US-MA,413.0,3678.0,,,,,,,,1.0,,4091,1.0,0.0,874.0,85.0,959.0,,,
2020-03-20,US-MD,149.0,94.0,12.0,,,,,,,1.0,,243,0.0,0.0,0.0,42.0,42.0,,,
2020-03-20,US-ME,57.0,2264.0,17.0,,,,,,,,,2321,0.0,0.0,260.0,4.0,264.0,,,
2020-03-20,US-MI,549.0,2746.0,30.0,,,,,,,3.0,,3295,0.0,0.0,961.0,213.0,1174.0,,,
2020-03-20,US-MN,115.0,3741.0,,,,,,,,,,3856,0.0,0.0,792.0,26.0,818.0,,,
2020-03-20,US-MO,47.0,369.0,,,,,,,,1.0,,416,0.0,0.0,61.0,23.0,84.0,,,
2020-03-20,US-MP,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-20,US-MS,80.0,695.0,,,,,,,,1.0,,775,1.0,0.0,143.0,30.0,173.0,,,
2020-03-20,US-MT,16.0,931.0,57.0,,,,,,,,,947,0.0,0.0,170.0,4.0,174.0,,,
2020-03-20,US-NC,137.0,3096.0,151.0,,,,,,,0.0,,3233,0.0,0.0,688.0,40.0,728.0,,,
2020-03-20,US-ND,20.0,800.0,0.0,,,,,,,0.0,,820,0.0,0.0,307.0,5.0,312.0,,,
2020-03-20,US-NE,32.0,240.0,33.0,,,,,,,0.0,,272,0.0,0.0,0.0,5.0,5.0,,,
2020-03-20,US-NH,44.0,745.0,631.0,,,,,,,,,789,0.0,0.0,124.0,5.0,129.0,,,
2020-03-20,US-NJ,890.0,264.0,86.0,,,,,,,11.0,,1154,2.0,0.0,54.0,148.0,202.0,,,
2020-03-20,US-NM,43.0,3771.0,0.0,,,,,,,,,3814,0.0,0.0,1009.0,8.0,1017.0,,,
2020-03-20,US-NV,109.0,1992.0,164.0,,,,,,,1.0,,2101,0.0,0.0,366.0,14.0,380.0,,,
2020-03-20,US-NY,7102.0,25325.0,236.0,,,,,,,35.0,,32427,23.0,0.0,7193.0,2950.0,10143.0,,,
2020-03-20,US-OH,169.0,140.0,361.0,,,,,,,1.0,,309,1.0,0.0,0.0,50.0,50.0,,,
2020-03-20,US-OK,49.0,538.0,374.0,,,,,,,1.0,,587,0.0,0.0,72.0,5.0,77.0,,,
2020-03-20,US-OR,114.0,2003.0,433.0,,,,,,,3.0,,2117,0.0,0.0,674.0,26.0,700.0,,,
2020-03-20,US-PA,268.0,2574.0,183.0,,,,,,,1.0,,2842,0.0,0.0,966.0,83.0,1049.0,,,
2020-03-20,US-PR,14.0,114.0,52.0,,,,,,,,,128,0.0,0.0,58.0,9.0,67.0,,,
2020-03-20,US-RI,54.0,800.0,140.0,,,,,,,,,854,0.0,0.0,146.0,10.0,156.0,,,
2020-03-20,US-SC,81.0,833.0,,,,,,,,1.0,,914,0.0,0.0,250.0,21.0,271.0,,,
2020-03-20,US-SD,14.0,663.0,270.0,,,,,,,1.0,,677,0.0,0.0,112.0,3.0,115.0,,,
2020-03-20,US-TN,228.0,563.0,,,,,,,,,,791,0.0,0.0,214.0,74.0,288.0,,,
2020-03-20,US-TX,194.0,5083.0,,,,,,,,5.0,,5277,2.0,0.0,2871.0,51.0,2922.0,,,
2020-03-20,US-UT,112.0,2035.0,,,,,,,,0.0,,2147,0.0,0.0,587.0,34.0,621.0,,,
2020-03-20,US-VA,114.0,2211.0,9.0,,,,,,,2.0,,2325,0.0,0.0,382.0,20.0,402.0,,,
2020-03-20,US-VI,3.0,,,,,,,,,,,3,0.0,0.0,0.0,0.0,0.0,,,
2020-03-20,US-VT,29.0,779.0,,,,,,,,2.0,,808,2.0,0.0,134.0,7.0,141.0,,,
2020-03-20,US-WA,1765.0,19336.0,60.0,,,,,,,102.0,,21101,11.0,0.0,3418.0,238.0,3656.0,,,
2020-03-20,US-WI,206.0,3455.0,12.0,,,,,,,3.0,,3661,3.0,0.0,1263.0,51.0,1314.0,,,
2020-03-20,US-WV,7.0,219.0,13.0,,,,,,,0.0,,226,0.0,0.0,76.0,5.0,81.0,,,
2020-03-20,US-WY,19.0,331.0,0.0,,,,,,,,,350,0.0,0.0,60.0,1.0,61.0,,,
2020-03-21,US-AK,14.0,758.0,14.0,,,,,,,,0.0,772,0.0,0.0,72.0,2.0,74.0,,,
2020-03-21,US-AL,124.0,28.0,40.0,,,,,,,0.0,,152,0.0,0.0,0.0,43.0,43.0,,,
2020-03-21,US-AR,118.0,567.0,154.0,,,,,,,,,685,0.0,0.0,216.0,22.0,238.0,,,
2020-03-21,US-AS,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-21,US-AZ,104.0,240.0,122.0,,,,,,,1.0,,344,1.0,0.0,29.0,39.0,68.0,,,
2020-03-21,US-CA,1279.0,11249.0,,,,,,,,24.0,,12528,4.0,0.0,825.0,216.0,1041.0,,,
2020-03-21,US-CO,363.0,3317.0,1.0,,,,,,,4.0,44.0,3680,1.0,44.0,642.0,86.0,728.0,,,
2020-03-21,US-CT,194.0,2106.0,8.0,,,,,,,4.0,,2300,1.0,0.0,1502.0,0.0,1502.0,,,
2020-03-21,US-DC,77.0,506.0,0.0,,,,,,,1.0,,583,0.0,0.0,5.0,6.0,11.0,,,
2020-03-21,US-DE,45.0,36.0,32.0,,,,,,,0.0,,81,0.0,0.0,0.0,7.0,7.0,,,
2020-03-21,US-FL,658.0,6579.0,1002.0,,,,,,,12.0,158.0,7237,2.0,158.0,4709.0,138.0,4847.0,,,
2020-03-21,US-GA,507.0,2557.0,,,,,,,,14.0,,3064,1.0,0.0,591.0,87.0,678.0,,,
2020-03-21,US-GU,15.0,108.0,,,,,,,,,,123,0.0,0.0,22.0,1.0,23.0,,,
2020-03-21,US-HI,37.0,124.0,,,,,,,,,,161,0.0,0.0,0.0,11.0,11.0,,,
2020-03-21,US-IA,68.0,1049.0,29.0,,,,,,,,,1117,0.0,0.0,407.0,23.0,430.0,,,
2020-03-21,US-ID,31.0,880.0,,,,,,,,,,911,0.0,0.0,290.0,8.0,298.0,,,
2020-03-21,US-IL,753.0,5488.0,195.0,,,,,,,6.0,,6241,1.0,0.0,1792.0,168.0,1960.0,,,
2020-03-21,US-IN,126.0,707.0,,,,,,,,4.0,1.0,833,2.0,1.0,232.0,47.0,279.0,,,
2020-03-21,US-KS,55.0,417.0,21.0,,,,,,,2.0,,472,1.0,0.0,0.0,11.0,11.0,,,
2020-03-21,US-KY,54.0,714.0,3.0,,,,,,,2.0,,768,1.0,0.0,122.0,7.0,129.0,,,
2020-03-21,US-LA,585.0,2180.0,,,,,,,,16.0,,2765,4.0,0.0,1612.0,106.0,1718.0,,,
2020-03-21,US-MA,525.0,4752.0,,,,,,,,1.0,61.0,5277,0.0,61.0,1074.0,112.0,1186.0,,,
2020-03-21,US-MD,190.0,94.0,12.0,,,,,,,2.0,,284,1.0,0.0,0.0,41.0,41.0,,,
2020-03-21,US-ME,73.0,2264.0,17.0,,,,,,,,,2337,0.0,0.0,0.0,16.0,16.0,,,
2020-03-21,US-MI,787.0,3696.0,30.0,,,,,,,5.0,,4483,2.0,0.0,950.0,238.0,1188.0,,,
2020-03-21,US-MN,138.0,3952.0,,,,,,,,1.0,,4090,1.0,0.0,211.0,23.0,234.0,,,
2020-03-21,US-MO,73.0,369.0,,,,,,,,3.0,,442,2.0,0.0,0.0,26.0,26.0,,,
2020-03-21,US-MP,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-21,US-MS,140.0,695.0,,,,,,,,1.0,,835,0.0,0.0,0.0,60.0,60.0,,,
2020-03-21,US-MT,20.0,1146.0,57.0,,,,,,,,,1166,0.0,0.0,215.0,4.0,219.0,,,
2020-03-21,US-NC,184.0,5092.0,151.0,,,,,,,0.0,,5276,0.0,0.0,1996.0,47.0,2043.0,,,
2020-03-21,US-ND,28.0,1141.0,0.0,,,,,,,0.0,3.0,1169,0.0,3.0,341.0,8.0,349.0,,,
2020-03-21,US-NE,38.0,356.0,33.0,,,,,,,0.0,,394,0.0,0.0,116.0,6.0,122.0,,,
2020-03-21,US-NH,55.0,973.0,942.0,,,,,,,,,1028,0.0,0.0,228.0,11.0,239.0,,,
2020-03-21,US-NJ,1327.0,294.0,40.0,,,,,,,16.0,,1621,5.0,0.0,30.0,437.0,467.0,,,
2020-03-21,US-NM,57.0,3771.0,0.0,,,,,,,,,3828,0.0,0.0,0.0,14.0,14.0,,,
2020-03-21,US-NV,124.0,2384.0,164.0,,,,,,,2.0,,2508,1.0,0.0,392.0,15.0,407.0,,,
2020-03-21,US-NY,10356.0,35081.0,236.0,,,,,,,44.0,1603.0,45437,9.0,1603.0,9756.0,3254.0,13010.0,,,
2020-03-21,US-OH,247.0,140.0,361.0,,,,,,,3.0,58.0,387,2.0,58.0,0.0,78.0,78.0,,,
2020-03-21,US-OK,53.0,560.0,144.0,,,,,,,1.0,10.0,613,0.0,10.0,22.0,4.0,26.0,,,
2020-03-21,US-OR,114.0,2003.0,433.0,,,,,,,3.0,,2117,0.0,0.0,0.0,0.0,0.0,,,
2020-03-21,US-PA,371.0,3766.0,183.0,,,,,,,2.0,,4137,1.0,0.0,1192.0,103.0,1295.0,,,
2020-03-21,US-PR,21.0,143.0,71.0,,,,,,,,,164,0.0,0.0,29.0,7.0,36.0,,,
2020-03-21,US-RI,66.0,862.0,290.0,,,,,,,,,928,0.0,0.0,62.0,12.0,74.0,,,
2020-03-21,US-SC,152.0,1255.0,,,,,,,,1.0,,1407,0.0,0.0,422.0,71.0,493.0,,,
2020-03-21,US-SD,14.0,691.0,268.0,,,,,,,1.0,,705,0.0,0.0,28.0,0.0,28.0,,,
2020-03-21,US-TN,371.0,3272.0,,,,,,,,,,3643,0.0,0.0,2709.0,143.0,2852.0,,,
2020-03-21,US-TX,304.0,6218.0,,,,,,,,5.0,,6522,0.0,0.0,1135.0,110.0,1245.0,,,
2020-03-21,US-UT,136.0,2424.0,,,,,,,,0.0,,2560,0.0,0.0,389.0,24.0,413.0,,,
2020-03-21,US-VA,152.0,2638.0,9.0,,,,,,,2.0,25.0,2790,0.0,25.0,427.0,38.0,465.0,,,
2020-03-21,US-VI,6.0,,,,,,,,,,,6,0.0,0.0,0.0,3.0,3.0,,,
2020-03-21,US-VT,29.0,779.0,,,,,,,,2.0,,808,0.0,0.0,0.0,0.0,0.0,,,
2020-03-21,US-WA,1997.0,21719.0,60.0,,,,,,,108.0,,23716,6.0,0.0,2383.0,232.0,2615.0,,,
2020-03-21,US-WI,281.0,4628.0,12.0,,,,,,,4.0,,4909,1.0,0.0,1173.0,75.0,1248.0,,,
2020-03-21,US-WV,11.0,330.0,2.0,,,,,,,0.0,1.0,341,0.0,1.0,111.0,4.0,115.0,,,
2020-03-21,US-WY,23.0,438.0,0.0,,,,,,,,,461,0.0,0.0,107.0,4.0,111.0,,,
2020-03-22,US-AK,22.0,946.0,14.0,,,,,,,,0.0,968,0.0,0.0,188.0,8.0,196.0,,,
2020-03-22,US-AL,138.0,1464.0,40.0,,,,,,,0.0,,1602,0.0,0.0,1436.0,14.0,1450.0,,,
2020-03-22,US-AR,165.0,711.0,119.0,13.0,,,,,,0.0,,876,0.0,0.0,144.0,47.0,191.0,,,
2020-03-22,US-AS,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-22,US-AZ,152.0,282.0,87.0,,,,,,,2.0,,434,1.0,0.0,42.0,48.0,90.0,,,
2020-03-22,US-CA,1536.0,11304.0,,,,,,,,27.0,,12840,3.0,0.0,55.0,257.0,312.0,,,
2020-03-22,US-CO,475.0,4075.0,1.0,,,,,,,5.0,49.0,4550,1.0,5.0,758.0,112.0,870.0,,,
2020-03-22,US-CT,223.0,2877.0,8.0,43.0,,,,,,5.0,,3100,1.0,0.0,771.0,29.0,800.0,,,
2020-03-22,US-DC,98.0,957.0,0.0,,,,,,,1.0,,1055,0.0,0.0,451.0,21.0,472.0,,,
2020-03-22,US-DE,56.0,36.0,32.0,,,,,,,0.0,,92,0.0,0.0,0.0,11.0,11.0,,,
2020-03-22,US-FL,830.0,7990.0,963.0,,,,,,,13.0,185.0,8820,1.0,27.0,1411.0,172.0,1583.0,,,
2020-03-22,US-GA,600.0,3420.0,,,,,,,,23.0,,4020,9.0,0.0,863.0,93.0,956.0,,,
2020-03-22,US-GU,27.0,126.0,,,,,,,,1.0,,153,1.0,0.0,18.0,12.0,30.0,,,
2020-03-22,US-HI,48.0,263.0,,,,,,,,,,311,0.0,0.0,139.0,11.0,150.0,,,
2020-03-22,US-IA,90.0,1215.0,29.0,,,,,,,,,1305,0.0,0.0,166.0,22.0,188.0,,,
2020-03-22,US-ID,42.0,1175.0,,,,,,,,0.0,,1217,0.0,0.0,295.0,11.0,306.0,,,
2020-03-22,US-IL,1049.0,7271.0,195.0,,,,,,,9.0,,8320,3.0,0.0,1783.0,296.0,2079.0,,,
2020-03-22,US-IN,201.0,1293.0,,,,,,,,6.0,1.0,1494,2.0,0.0,586.0,75.0,661.0,,,
2020-03-22,US-KS,64.0,417.0,21.0,,,,,,,2.0,,481,0.0,0.0,0.0,9.0,9.0,,,
2020-03-22,US-KY,99.0,1472.0,3.0,,,,,,,3.0,,1571,1.0,0.0,758.0,45.0,803.0,,,
2020-03-22,US-LA,837.0,2661.0,,,,,,,,20.0,,3498,4.0,0.0,481.0,252.0,733.0,,,
2020-03-22,US-MA,646.0,5459.0,,,,,,,,5.0,71.0,6105,4.0,10.0,707.0,121.0,828.0,,,
2020-03-22,US-MD,244.0,94.0,12.0,,,,,,,3.0,,338,1.0,0.0,0.0,54.0,54.0,,,
2020-03-22,US-ME,89.0,2264.0,17.0,,,,,,,,,2353,0.0,0.0,0.0,16.0,16.0,,,
2020-03-22,US-MI,1035.0,3712.0,30.0,,,,,,,8.0,,4747,3.0,0.0,16.0,248.0,264.0,,,
2020-03-22,US-MN,169.0,4511.0,,,,,,,,1.0,12.0,4680,0.0,12.0,559.0,31.0,590.0,,,
2020-03-22,US-MO,90.0,369.0,,,,,,,,3.0,,459,0.0,0.0,0.0,17.0,17.0,,,
2020-03-22,US-MP,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-22,US-MS,207.0,1114.0,,,,,,,,1.0,33.0,1321,0.0,33.0,419.0,67.0,486.0,,,
2020-03-22,US-MT,31.0,1146.0,57.0,,,,,,,,,1177,0.0,0.0,0.0,11.0,11.0,,,
2020-03-22,US-NC,255.0,6183.0,151.0,,,,,,,0.0,,6438,0.0,0.0,1091.0,71.0,1162.0,,,
2020-03-22,US-ND,28.0,1260.0,0.0,,,,,,,0.0,3.0,1288,0.0,0.0,119.0,0.0,119.0,,,
2020-03-22,US-NE,48.0,356.0,33.0,,,,,,,0.0,,404,0.0,0.0,0.0,10.0,10.0,,,
2020-03-22,US-NH,65.0,1188.0,959.0,,,,,,,,,1253,0.0,0.0,215.0,10.0,225.0,,,
2020-03-22,US-NJ,1914.0,327.0,49.0,,,,,,,20.0,,2241,4.0,0.0,33.0,587.0,620.0,,,
2020-03-22,US-NM,57.0,4722.0,0.0,,,,,,,,,4779,0.0,0.0,951.0,0.0,951.0,,,
2020-03-22,US-NV,190.0,2448.0,164.0,,,,,,,2.0,,2638,0.0,0.0,64.0,66.0,130.0,,,
2020-03-22,US-NY,15168.0,46233.0,236.0,,,,,,,114.0,1974.0,61401,70.0,371.0,11152.0,4812.0,15964.0,,,
2020-03-22,US-OH,351.0,140.0,361.0,,,,,,,3.0,83.0,491,0.0,25.0,0.0,104.0,104.0,,,
2020-03-22,US-OK,67.0,669.0,102.0,,,,,,,2.0,11.0,736,1.0,1.0,109.0,14.0,123.0,,,
2020-03-22,US-OR,161.0,2864.0,433.0,,,,,,,4.0,43.0,3025,1.0,43.0,861.0,47.0,908.0,,,
2020-03-22,US-PA,479.0,4964.0,183.0,,,,,,,2.0,,5443,0.0,0.0,1198.0,108.0,1306.0,,,
2020-03-22,US-PR,23.0,183.0,69.0,,,,,,,,,206,0.0,0.0,40.0,2.0,42.0,,,
2020-03-22,US-RI,83.0,932.0,216.0,,,,,,,,,1015,0.0,0.0,70.0,17.0,87.0,,,
2020-03-22,US-SC,195.0,1466.0,,,,,,,,3.0,,1661,2.0,0.0,211.0,43.0,254.0,,,
2020-03-22,US-SD,21.0,740.0,277.0,,,,,,,1.0,,761,0.0,0.0,49.0,7.0,56.0,,,
2020-03-22,US-TN,505.0,3272.0,,,,,,,,,,3777,0.0,0.0,0.0,134.0,134.0,,,
2020-03-22,US-TX,334.0,8422.0,,,,,,,,5.0,,8756,0.0,0.0,2204.0,30.0,2234.0,,,
2020-03-22,US-UT,181.0,3508.0,,,,,,,,1.0,,3689,1.0,0.0,1084.0,45.0,1129.0,,,
2020-03-22,US-VA,219.0,3118.0,9.0,,,,,,,3.0,32.0,3337,1.0,7.0,480.0,67.0,547.0,,,
2020-03-22,US-VI,6.0,,,,,,,,,,,6,0.0,0.0,0.0,0.0,0.0,,,
2020-03-22,US-VT,52.0,1106.0,,,,,,,,2.0,,1158,0.0,0.0,327.0,23.0,350.0,,,
2020-03-22,US-WA,2233.0,25328.0,60.0,,,,,,,122.0,,27561,14.0,0.0,3609.0,236.0,3845.0,,,
2020-03-22,US-WI,385.0,6230.0,12.0,,,,,,,4.0,,6615,0.0,0.0,1602.0,104.0,1706.0,,,
2020-03-22,US-WV,12.0,385.0,1.0,,,,,,,0.0,1.0,397,0.0,0.0,55.0,1.0,56.0,,,
2020-03-22,US-WY,24.0,438.0,0.0,,,,,,,,,462,0.0,0.0,0.0,1.0,1.0,,,
2020-03-23,US-AK,22.0,946.0,14.0,,,,,,,,0.0,968,0.0,0.0,0.0,0.0,0.0,,,
2020-03-23,US-AL,167.0,1665.0,40.0,,,,,,,0.0,,1832,0.0,0.0,201.0,29.0,230.0,,,
2020-03-23,US-AR,174.0,906.0,119.0,13.0,,,,,,0.0,,1080,0.0,0.0,195.0,9.0,204.0,,,
2020-03-23,US-AS,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-23,US-AZ,265.0,309.0,6.0,,,,,,,2.0,,574,0.0,0.0,27.0,113.0,140.0,,,
2020-03-23,US-CA,1733.0,12567.0,12100.0,,,,,,,27.0,,14300,0.0,0.0,1263.0,197.0,1460.0,,,
2020-03-23,US-CO,591.0,4845.0,1.0,,,,,,,6.0,58.0,5436,1.0,9.0,770.0,116.0,886.0,,,
2020-03-23,US-CT,415.0,4085.0,8.0,54.0,,,,,,10.0,,4500,5.0,0.0,1208.0,192.0,1400.0,,,
2020-03-23,US-DC,116.0,1113.0,0.0,,,,,,,2.0,,1229,1.0,0.0,156.0,18.0,174.0,,,
2020-03-23,US-DE,68.0,36.0,32.0,,,,,,,0.0,,104,0.0,0.0,0.0,12.0,12.0,,,
2020-03-23,US-FL,1171.0,11063.0,860.0,,,,,,,14.0,217.0,12234,1.0,32.0,3073.0,341.0,3414.0,,,
2020-03-23,US-GA,772.0,4297.0,,,,,,,,25.0,,5069,2.0,0.0,877.0,172.0,1049.0,,,
2020-03-23,US-GU,29.0,161.0,,,,,,,,1.0,,190,0.0,0.0,35.0,2.0,37.0,,,
2020-03-23,US-HI,56.0,2955.0,,,,,,,,,,3011,0.0,0.0,2692.0,8.0,2700.0,,,
2020-03-23,US-IA,105.0,2043.0,29.0,,,,,,,,,2148,0.0,0.0,828.0,15.0,843.0,,,
2020-03-23,US-ID,47.0,1309.0,,,,,,,,0.0,,1356,0.0,0.0,134.0,5.0,139.0,,,
2020-03-23,US-IL,1273.0,8583.0,195.0,,,,,,,12.0,,9856,3.0,0.0,1312.0,224.0,1536.0,,,
2020-03-23,US-IN,259.0,1701.0,,,,,,,,7.0,1.0,1960,1.0,0.0,408.0,58.0,466.0,,,
2020-03-23,US-KS,82.0,417.0,21.0,,,,,,,2.0,,499,0.0,0.0,0.0,18.0,18.0,,,
2020-03-23,US-KY,104.0,1762.0,3.0,,,,,,,3.0,,1866,0.0,0.0,290.0,5.0,295.0,,,
2020-03-23,US-LA,1172.0,4776.0,,,,,,,,34.0,,5948,14.0,0.0,2115.0,335.0,2450.0,,,
2020-03-23,US-MA,777.0,8145.0,,,,,,,,9.0,79.0,8922,4.0,8.0,2686.0,131.0,2817.0,,,
2020-03-23,US-MD,288.0,94.0,12.0,,,,,,,3.0,,382,0.0,0.0,0.0,44.0,44.0,,,
2020-03-23,US-ME,107.0,2791.0,17.0,,,,,,,,,2898,0.0,0.0,527.0,18.0,545.0,,,
2020-03-23,US-MI,1328.0,4697.0,30.0,,,,,,,15.0,,6025,7.0,0.0,985.0,293.0,1278.0,,,
2020-03-23,US-MN,235.0,4511.0,,,,,,,,1.0,17.0,4746,0.0,5.0,0.0,66.0,66.0,,,
2020-03-23,US-MO,183.0,369.0,,,,,,,,3.0,,552,0.0,0.0,0.0,93.0,93.0,,,
2020-03-23,US-MP,0.0,,,,,,,,,0.0,,0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-23,US-MS,249.0,1143.0,,,,,,,,1.0,33.0,1392,0.0,0.0,29.0,42.0,71.0,,,
2020-03-23,US-MT,34.0,1146.0,57.0,,,,,,,,,1180,0.0,0.0,0.0,3.0,3.0,,,
2020-03-23,US-NC,297.0,8141.0,151.0,,,,,,,0.0,,8438,0.0,0.0,1958.0,42.0,2000.0,,,
2020-03-23,US-ND,30.0,1353.0,0.0,,,,,,,0.0,4.0,1383,0.0,1.0,93.0,2.0,95.0,,,
2020-03-23,US-NE,50.0,356.0,33.0,,,,,,,0.0,,406,0.0,0.0,0.0,2.0,2.0,,,
2020-03-23,US-NH,78.0,1374.0,889.0,,,,,,,,,1452,0.0,0.0,186.0,13.0,199.0,,,
2020-03-23,US-NJ,2844.0,359.0,94.0,,,,,,,27.0,,3203,7.0,0.0,32.0,930.0,962.0,,,
2020-03-23,US-NM,65.0,5321.0,0.0,,,,,,,,,5386,0.0,0.0,599.0,8.0,607.0,,,
