iso2,admin_level,name,osm_id,population,timezone,lat,long,wikidata_id,wikipedia_id,iso1
BB-02,6,Saint Andrew,3961379,,America/Barbados,13.24,-59.58,Q1647439,,BB
BB-03,6,Saint George,3961988,,America/Barbados,13.14,-59.55,Q1647443,,BB
BB-04,6,Saint James,3961380,,America/Barbados,13.19,-59.62,Q592141,,BB
BB-05,6,Saint John,3961381,,America/Barbados,13.18,-59.5,Q1626540,,BB
BB-06,6,Saint Joseph,3961382,,America/Barbados,13.2,-59.55,Q550249,,BB
BB-07,6,Saint Lucy,3961383,,America/Barbados,13.3,-59.62,Q1647447,,BB
BB-08,6,Saint Michael,3961384,,America/Barbados,13.12,-59.6,Q819170,,BB
BB-09,6,Saint Peter,3961385,,America/Barbados,13.26,-59.62,Q932723,,BB
BB-10,6,Saint Philip,3961386,,America/Barbados,13.13,-59.46,Q1647436,,BB
BB-11,6,Saint Thomas,3961387,,America/Barbados,13.18,-59.59,Q1647432,,BB
BD-01,6,Bandarban District,3824576,,Asia/Dhaka,21.82,92.37,Q806273,,BD
BD-02,5,Barguna District,4666255,892781.0,Asia/Dhaka,22.13,90.12,Q808172,en:Barguna District,BD
BD-04,5,Brahmanbaria District,3824840,,Asia/Dhaka,23.95,91.08,Q897330,,BD
BD-06,5,Barisal District,4644905,2324310.0,Asia/Dhaka,22.82,90.37,Q1763301,bn:বরিশাল জেলা,BD
BD-07,5,Bhola District,4666454,1776795.0,Asia/Dhaka,22.41,90.74,Q855042,en:Bhola District,BD
BD-13,5,Dhaka District,4773565,,Asia/Dhaka,23.79,90.25,Q1850485,bn:ঢাকা জেলা,BD
BD-14,5,Dinajpur district,9461341,,Asia/Dhaka,25.63,88.79,Q1985120,bn:দিনাজপুর জেলা,BD
BD-19,5,Gaibandha district,9463907,,Asia/Dhaka,25.3,89.51,Q2344595,bn:গাইবান্ধা জেলা,BD
BD-25,5,Jhalokathi District,4660221,682669.0,Asia/Dhaka,22.57,90.18,Q2093327,en:Jhalokati District,BD
BD-28,5,Kurigram District,8419493,2069273.0,Asia/Dhaka,25.79,89.7,Q2348751,bn:কুড়িগ্রাম জেলা,BD
BD-32,5,Lalmonirhat District,9455570,,Asia/Dhaka,26.06,89.24,Q2373734,bn:লালমনিরহাট জেলা,BD
BD-33,5,Manikganj District,4773521,,Asia/Dhaka,23.84,89.96,Q2024719,bn:মানিকগঞ্জ জেলা,BD
BD-46,5,Nilphamari District,9452227,1834231.0,Asia/Dhaka,26.02,88.94,Q2188627,bn:নীলফামারী জেলা,BD
BD-47,5,Noakhali District,3824792,,Asia/Dhaka,22.7,91.12,Q68585,bn:নোয়াখালী জেলা,BD
BD-50,5,Pirojpur District,4631898,1113257.0,Asia/Dhaka,22.53,89.99,Q609190,bn:পিরোজপুর জেলা,BD
BD-51,5,Patuakhali District,4666451,1535854.0,Asia/Dhaka,22.2,90.4,Q1429761,en:Patuakhali District,BD
BD-52,5,Panchagarh District,7804420,,Asia/Dhaka,26.29,88.58,Q2367822,bn:পঞ্চগড় জেলা,BD
BD-53,5,Rajbari District,4810111,,Asia/Dhaka,23.73,89.56,Q2348762,,BD
BD-55,5,Rangpur district,9458329,,Asia/Dhaka,25.64,89.24,Q2344570,bn:রংপুর জেলা,BD
BD-56,6,Rangamati Hill District,3824602,,Asia/Dhaka,22.85,92.27,Q2121686,bn:রাঙ্গামাটি জেলা,BD
BD-64,5,Thakurgaon district,9449351,,Asia/Dhaka,25.99,88.35,Q2367825,bn:ঠাকুরগাঁও জেলা,BD
BD-A,4,Barishal Division,3921298,8325666.0,Asia/Dhaka,22.44,90.37,Q459723,en:Barisal Division,BD
BD-B,4,Chattogram Division,3824588,29145000.0,Asia/Dhaka,22.72,91.72,Q158087,bn:চট্টগ্রাম বিভাগ,BD
BD-C,4,Dhaka Division,3921322,49729000.0,Asia/Dhaka,23.83,90.24,Q330158,de:Dhaka (Division),BD
BD-D,4,Khulna Division,3825003,15687759.0,Asia/Dhaka,22.92,89.29,Q501696,,BD
BD-E,4,Rajshahi Division,3859335,18485858.0,Asia/Dhaka,24.59,89.05,Q379382,,BD
BD-F,4,Rangpur Division,3921211,15787758.0,Asia/Dhaka,25.78,89.06,Q876023,en:Rangpur Division,BD
BD-G,4,Sylhet Division,3921222,9807000.0,Asia/Dhaka,24.72,91.66,Q459732,bn:সিলেট বিভাগ,BD
BD-H,4,Mymensingh Division,7318343,11370000.0,Asia/Dhaka,24.84,90.38,Q19594930,,BD
BE-BRU,4,Brussels-Capital,54094,1198726.0,Europe/Brussels,50.84,4.37,Q240,fr:Région de Bruxelles-Capitale,BE
BE-VAN,6,Antwerp,53114,1847486.0,Europe/Brussels,51.23,4.72,Q1116,nl:Antwerpen (provincie),BE
BE-VBR,6,Flemish Brabant,58004,1138489.0,Europe/Brussels,50.87,4.59,Q1118,nl:Vlaams-Brabant,BE
BE-VLG,4,Flanders,53134,6381859.0,Europe/Brussels,51.04,4.24,Q9337,nl:Vlaams Gewest,BE
BE-VLI,6,Limburg,53142,870880.0,Europe/Brussels,50.99,5.43,Q1095,nl:Limburg (Belgische provincie),BE
BE-VOV,6,East Flanders,53135,1505053.0,Europe/Brussels,51.04,3.82,Q1114,nl:Oost-Vlaanderen,BE
BE-VWV,6,West Flanders,416271,1195796.0,Europe/Brussels,51.01,3.06,Q1113,nl:West-Vlaanderen,BE
BE-WAL,4,Wallonia,90348,3624377.0,Europe/Brussels,50.31,5.01,Q231,fr:Région wallonne,BE
BE-WBR,6,Walloon Brabant,78748,401106.0,Europe/Brussels,50.67,4.58,Q1122,fr:Province du Brabant wallon,BE
BE-WHT,6,Hainaut,157559,1341645.0,Europe/Brussels,50.47,3.96,Q1129,fr:Province de Hainaut,BE
BE-WLG,6,Liège,1407192,1105326.0,Europe/Brussels,50.52,5.74,Q1127,fr:Province de Liège,BE
BE-WLX,6,Luxembourg,1412581,283227.0,Europe/Brussels,49.96,5.51,Q1126,fr:Province de Luxembourg,BE
BE-WNA,6,Namur,1311816,493073.0,Europe/Brussels,50.26,4.85,Q1125,fr:Province de Namur,BE
BF-01,4,Boucle du Mouhoun,2674448,,Africa/Ouagadougou,12.54,-3.48,Q527093,fr:Boucle du Mouhoun,BF
BF-02,4,Waterfalls,2745987,,Africa/Ouagadougou,10.35,-4.57,Q850043,fr:Cascades (Burkina Faso),BF
BF-03,4,Centre,2746031,,Africa/Ouagadougou,12.32,-1.5,Q515655,fr:Centre (Burkina Faso),BF
BF-04,4,Central-East,2746016,,Africa/Ouagadougou,11.61,-0.19,Q543006,fr:Centre-Est (Burkina Faso),BF
BF-05,4,Central-North,2746040,1203073.0,Africa/Ouagadougou,13.27,-0.97,Q850064,fr:Centre-Nord (Burkina Faso),BF
BF-06,4,Central-West,2813987,,Africa/Ouagadougou,11.8,-2.22,Q850075,fr:Centre-Ouest (Burkina Faso),BF
BF-07,4,Central-South,2746024,,Africa/Ouagadougou,11.58,-1.22,Q853405,fr:Centre-Sud (Burkina Faso),BF
BF-08,4,East,1143562,,Africa/Ouagadougou,12.23,0.92,Q850088,fr:Est (Burkina Faso),BF
BF-09,4,Upper-Basins,2674447,,Africa/Ouagadougou,11.37,-4.33,Q845303,fr:Hauts-Bassins,BF
BF-10,4,North,1159881,,Africa/Ouagadougou,13.46,-2.28,Q502320,fr:Nord (Burkina Faso),BF
BF-11,4,Central-Plateau,2746035,,Africa/Ouagadougou,12.45,-1.14,Q862606,fr:Plateau-Central,BF
BF-12,4,Sahel,1159873,,Africa/Ouagadougou,14.15,-0.45,Q665514,fr:Sahel (Burkina Faso),BF
BF-13,4,Southwest,2745992,,Africa/Ouagadougou,10.48,-3.23,Q429149,fr:Sud-Ouest (Burkina Faso),BF
BF-BAL,5,Balé,2828093,,Africa/Ouagadougou,11.71,-3.07,Q805913,fr:Balé (Burkina Faso),BF
BF-BAM,5,Bam,2828631,277092.0,Africa/Ouagadougou,13.47,-1.58,Q620710,fr:Bam (Burkina Faso),BF
BF-BAN,5,Banwa,2828094,,Africa/Ouagadougou,12.25,-4.16,Q674664,fr:Banwa (Burkina Faso),BF
BF-BAZ,5,Bazèga,2868361,,Africa/Ouagadougou,11.96,-1.45,Q619764,fr:Bazèga,BF
BF-BGR,5,Bougouriba,2916226,,Africa/Ouagadougou,10.85,-3.42,Q676641,fr:Bougouriba,BF
BF-BLG,5,Boulgou,2828160,,Africa/Ouagadougou,11.51,-0.46,Q895097,fr:Boulgou,BF
BF-BLK,5,Boulkiemdé,2828693,,Africa/Ouagadougou,12.3,-2.16,Q895102,fr:Boulkiemdé,BF
BF-COM,5,Comoé,2828137,,Africa/Ouagadougou,10.3,-4.43,Q1074496,fr:Comoé (province),BF
BF-GAN,5,Ganzourgou,2916023,,Africa/Ouagadougou,12.25,-0.78,Q182889,fr:Ganzourgou,BF
BF-GNA,5,Gnagna,2914764,,Africa/Ouagadougou,12.96,0.01,Q1074144,fr:Gnagna,BF
BF-GOU,5,Gourma,2914765,,Africa/Ouagadougou,12.16,0.61,Q432317,fr:Gourma,BF
BF-HOU,5,Houet,2914808,,Africa/Ouagadougou,11.31,-4.28,Q1074161,fr:Houet,BF
BF-IOB,5,Ioba,2916227,,Africa/Ouagadougou,11.08,-3.02,Q1074154,fr:Ioba,BF
BF-KAD,5,Kadiogo,2828095,,Africa/Ouagadougou,12.32,-1.5,Q1074530,fr:Kadiogo,BF
BF-KEN,5,Kénédougou,2914809,,Africa/Ouagadougou,11.4,-5.0,Q1150901,fr:Kénédougou (province),BF
BF-KMD,5,Komondjari,2914766,,Africa/Ouagadougou,12.77,0.73,Q1074479,fr:Komondjari,BF
BF-KMP,5,Kompienga,2914767,,Africa/Ouagadougou,11.44,0.88,Q1142059,fr:Kompienga (province),BF
BF-KOP,5,Koulpélogo,2828161,,Africa/Ouagadougou,11.42,0.19,Q934923,fr:Koulpélogo,BF
BF-KOS,5,Kossi,2828096,,Africa/Ouagadougou,12.92,-3.88,Q1074485,fr:Kossi,BF
BF-KOT,5,Kouritenga,2828162,,Africa/Ouagadougou,12.19,-0.32,Q1141767,fr:Kouritenga,BF
BF-KOW,5,Kourwéogo,2916024,,Africa/Ouagadougou,12.63,-1.81,Q661376,fr:Kourwéogo,BF
BF-LER,5,Léraba,2828138,,Africa/Ouagadougou,10.62,-5.26,Q977607,fr:Léraba,BF
BF-LOR,5,Loroum,2915653,,Africa/Ouagadougou,13.95,-2.16,Q1142054,fr:Loroum,BF
BF-MOU,5,Mouhoun,2828097,359302.0,Africa/Ouagadougou,12.2,-3.41,Q1142050,fr:Mouhoun (province),BF
BF-NAM,5,Namentenga,2828632,,Africa/Ouagadougou,13.17,-0.51,Q1142044,fr:Namentenga,BF
BF-NAO,5,Nahouri,2868362,,Africa/Ouagadougou,11.21,-1.21,Q1142003,fr:Nahouri,BF
BF-NAY,5,Nayala,2828098,,Africa/Ouagadougou,12.69,-3.03,Q1141776,fr:Nayala,BF
BF-NOU,5,Noumbiel,2916228,,Africa/Ouagadougou,9.88,-2.96,Q646647,fr:Noumbiel,BF
BF-OUB,5,Oubritenga,2916025,,Africa/Ouagadougou,12.64,-1.31,Q1142026,fr:Oubritenga,BF
BF-OUD,5,Oudalan,2916144,,Africa/Ouagadougou,14.67,-0.35,Q514173,fr:Oudalan (province),BF
BF-PAS,5,Passoré,2915654,322873.0,Africa/Ouagadougou,12.89,-2.17,Q1142008,fr:Passoré,BF
BF-PON,5,Poni,2916229,,Africa/Ouagadougou,10.3,-3.35,Q953657,fr:Poni,BF
BF-SEN,5,Séno,2916146,,Africa/Ouagadougou,13.96,-0.06,Q1061214,fr:Séno,BF
BF-SIS,5,Sissili,2828695,,Africa/Ouagadougou,11.3,-2.21,Q964281,fr:Sissili (province),BF
BF-SMT,5,Sanmatenga,2828633,,Africa/Ouagadougou,13.24,-1.03,Q1142039,fr:Sanmatenga,BF
BF-SNG,5,Sanguié,2828694,,Africa/Ouagadougou,12.21,-2.62,Q1142014,fr:Sanguié,BF
BF-SOM,5,Soum,2916145,,Africa/Ouagadougou,14.23,-1.3,Q385973,fr:Soum (province),BF
BF-SOR,5,Sourou,2828099,,Africa/Ouagadougou,13.24,-3.02,Q558703,fr:Sourou,BF
BF-TAP,5,Tapoa,2914768,,Africa/Ouagadougou,12.07,1.73,Q621983,fr:Tapoa (province),BF
BF-TUI,5,Tuy,2914810,,Africa/Ouagadougou,11.45,-3.53,Q627844,fr:Tuy (Burkina Faso),BF
BF-YAG,5,Yagha,2916147,,Africa/Ouagadougou,13.4,0.61,Q1074466,fr:Yagha,BF
BF-YAT,5,Yatenga,2915655,,Africa/Ouagadougou,13.61,-2.37,Q1074521,fr:Yatenga,BF
BF-ZIR,5,Ziro,2828696,,Africa/Ouagadougou,11.65,-1.89,Q206019,fr:Ziro,BF
BF-ZON,5,Zondoma,2915656,,Africa/Ouagadougou,13.19,-2.38,Q219859,fr:Zondoma,BF
BF-ZOU,5,Zoundwéogo,2868363,,Africa/Ouagadougou,11.57,-0.98,Q227059,fr:Zoundwéogo,BF
BG-01,4,Blagoevgrad,1739521,323522.0,Europe/Sofia,41.72,23.44,Q804311,bg:Благоевград (област),BG
BG-02,4,Burgas,1739523,415817.0,Europe/Sofia,42.49,27.3,Q369220,en:Burgas Province,BG
BG-03,4,Varna,1437135,472654.0,Europe/Sofia,43.18,27.59,Q183487,bg:Варна (област),BG
BG-04,4,Veliko Tarnovo,1739524,258494.0,Europe/Sofia,43.19,25.63,Q2012621,en:Veliko Tarnovo Province,BG
BG-05,4,Vidin,1739525,91235.0,Europe/Sofia,43.8,22.7,Q2012772,en:Vidin Province,BG
BG-06,4,Vratsa,1739526,186848.0,Europe/Sofia,43.4,23.75,Q2012785,en:Vratsa Province,BG
BG-07,4,Gabrovo,1739527,122702.0,Europe/Sofia,42.93,25.23,Q1007272,en:Gabrovo Province,BG
BG-08,4,Dobrich,1739528,189677.0,Europe/Sofia,43.65,27.93,Q907395,en:Dobrich Province,BG
BG-09,4,Kardzhali,1739529,152808.0,Europe/Sofia,41.54,25.43,Q1104675,en:Kardzhali Province,BG
BG-10,4,Kyustendil,1739530,136686.0,Europe/Sofia,42.26,22.89,Q1112985,en:Kyustendil Province,BG
BG-11,4,Lovech,1739531,141422.0,Europe/Sofia,43.02,24.56,Q6587068,en:Lovech Province,BG
BG-12,4,Montana,1739532,148098.0,Europe/Sofia,43.5,23.21,Q2012057,en:Montana Province,BG
BG-13,4,Pazardzhik,1739533,275548.0,Europe/Sofia,42.14,24.15,Q2012227,de:Oblast Pasardschik,BG
BG-14,4,Pernik,1739534,125456.0,Europe/Sofia,42.62,22.85,Q2012234,en:Pernik Province,BG
BG-15,4,Pleven,1739535,251986.0,Europe/Sofia,43.48,24.6,Q2012242,en:Pleven Province,BG
BG-16,4,Plovdiv,1739536,683027.0,Europe/Sofia,42.26,24.82,Q187874,en:Plovdiv Province,BG
BG-17,4,Razgrad,1739537,125190.0,Europe/Sofia,43.65,26.59,Q2790675,en:Razgrad Province,BG
BG-18,4,Ruse,1739538,235252.0,Europe/Sofia,43.67,25.99,Q1251933,en:Ruse Province,BG
BG-19,4,Silistra,1739539,119474.0,Europe/Sofia,43.94,27.04,Q2012423,en:Silistra Province,BG
BG-20,4,Sliven,1739540,197473.0,Europe/Sofia,42.67,26.24,Q113120,en:Sliven Province,BG
BG-21,4,Smolyan,1739541,109425.0,Europe/Sofia,41.63,24.66,Q2012430,en:Smolyan Province,BG
BG-22,4,Sofia-City,1739543,1291591.0,Europe/Sofia,42.68,23.4,Q1585725,en:Sofia City Province,BG
BG-23,4,Sofia,1739542,247489.0,Europe/Sofia,42.71,23.61,Q202904,bg:Софийска (област),BG
BG-24,4,Stara Zagora,1300657,333265.0,Europe/Sofia,42.42,25.55,Q2012583,en:Stara Zagora Province,BG
BG-25,4,Targovishte,1739544,115211.0,Europe/Sofia,43.25,26.35,Q2012589,en:Targovishte Province,BG
BG-26,4,Haskovo,1739545,246238.0,Europe/Sofia,41.85,25.93,Q182809,en:Haskovo Province,BG
BG-27,4,Shumen,1739546,180528.0,Europe/Sofia,43.29,27.0,Q184981,en:Shumen Province,BG
BG-28,4,Yambol,1739547,123821.0,Europe/Sofia,42.29,26.63,Q220736,en:Yambol Province,BG
BH-13,4,Capital Governorate,3028094,329510.0,Asia/Bahrain,26.2,50.58,Q528953,ar:محافظة العاصمة (البحرين),BH
BH-14,4,Southern Governorate,2522430,101456.0,Asia/Bahrain,25.97,50.58,Q838532,en:Southern Governorate,BH
BH-15,4,Muharraq Governorate,3028095,189114.0,Asia/Bahrain,26.26,50.64,Q375630,ar:محافظة المحرق,BH
BH-17,4,Northern Governorate,2522303,276949.0,Asia/Bahrain,26.17,50.48,Q840445,en:Northern Governorate,BH
BI-BB,4,Bubanza,1700314,,Africa/Bujumbura,-3.12,29.4,Q460538,,BI
BI-BL,4,Bujumbura Rural,1695013,,Africa/Bujumbura,-3.43,29.45,Q645043,,BI
BI-BM,4,Bujumbura Mairie,1694988,,Africa/Bujumbura,-3.36,29.36,Q1816580,,BI
BI-BR,4,Bururi,1695014,,Africa/Bujumbura,-3.87,29.68,Q431385,,BI
BI-CA,4,Cankuzo,1695104,,Africa/Bujumbura,-3.14,30.6,Q645033,,BI
BI-CI,4,Cibitoke,1700315,,Africa/Bujumbura,-2.82,29.23,Q505596,,BI
BI-GI,4,Gitega,1700324,,Africa/Bujumbura,-3.49,29.92,Q720843,,BI
BI-KI,4,Kirundo,1700329,,Africa/Bujumbura,-2.55,30.15,Q600840,,BI
BI-KR,4,Karuzi,1700328,,Africa/Bujumbura,-3.14,30.12,Q735463,,BI
BI-KY,4,Kayanza,1700316,,Africa/Bujumbura,-3.01,29.66,Q720848,,BI
BI-MA,4,Makamba,1695019,,Africa/Bujumbura,-4.22,29.82,Q823740,,BI
BI-MU,4,Muramvya,1700317,,Africa/Bujumbura,-3.27,29.65,Q671086,,BI
BI-MW,4,Mwaro,1700318,,Africa/Bujumbura,-3.49,29.72,Q847718,,BI
BI-MY,4,Muyinga,1700330,,Africa/Bujumbura,-2.78,30.35,Q822571,,BI
BI-NG,4,Ngozi,1700331,,Africa/Bujumbura,-2.87,29.92,Q720852,,BI
BI-RM,4,Rumonge,7318716,,Africa/Bujumbura,-3.82,29.46,Q20669646,,BI
BI-RT,4,Rutana,1695020,,Africa/Bujumbura,-3.88,30.09,Q822566,,BI
BI-RY,4,Ruyigi,1695105,,Africa/Bujumbura,-3.46,30.32,Q822578,,BI
BJ-AK,4,Atakora,2845850,,Africa/Porto-Novo,10.69,1.58,Q29154,fr:Atacora,BJ
BJ-AL,4,Alibori,2803879,,Africa/Porto-Novo,11.33,2.9,Q29165,fr:Alibori,BJ
BJ-AQ,4,Atlantique,2848205,,Africa/Porto-Novo,6.61,2.22,Q29147,fr:Atlantique (département),BJ
BJ-BO,4,Borgou,2803880,,Africa/Porto-Novo,9.79,2.76,Q29136,fr:Borgou,BJ
BJ-CO,4,Collines,2845888,,Africa/Porto-Novo,8.13,2.21,Q29141,fr:Collines,BJ
BJ-DO,4,Donga,2845865,,Africa/Porto-Novo,9.35,1.79,Q29161,fr:Donga (Bénin),BJ
BJ-KO,4,Kouffo,2846891,,Africa/Porto-Novo,7.03,1.79,Q29173,fr:Couffo,BJ
BJ-LI,4,Littoral,2848206,678874.0,Africa/Porto-Novo,6.37,2.41,Q29158,fr:Littoral (département),BJ
BJ-MO,4,Mono,2848207,,Africa/Porto-Novo,6.59,1.83,Q29135,fr:Mono (département),BJ
BJ-OU,4,Ouémé,2848208,1096850.0,Africa/Porto-Novo,6.63,2.55,Q29169,fr:Ouémé,BJ
BJ-PL,4,Plateau,2846872,,Africa/Porto-Novo,7.19,2.63,Q32108,fr:Plateau (département),BJ
BJ-ZO,4,Zou,2846873,,Africa/Porto-Novo,7.28,2.11,Q29172,fr:Zou,BJ
BN-BE,4,Belait District,3853884,73200.0,Asia/Brunei,4.36,114.53,Q40395,en:Belait District,BN
BN-BM,4,Brunei-Muara District,3853885,307000.0,Asia/Brunei,4.9,114.91,Q153009,en:Brunei-Muara District,BN
BN-TE,4,Temburong District,7843853,10900.0,Asia/Brunei,4.6,115.17,Q263285,ms:Daerah Temburong,BN
BN-TU,4,Tutong District,3853886,51300.0,Asia/Brunei,4.6,114.71,Q40398,en:Tutong District,BN
BO-B,4,El Beni,405935,421196.0,America/La_Paz,-13.75,-65.27,Q233169,es:Departamento del Beni,BO
BO-C,4,Cochabamba,393562,1930143.0,America/La_Paz,-17.18,-65.62,Q233917,es:Departamento de Cochabamba,BO
BO-H,4,Chuquisaca,396197,581347.0,America/La_Paz,-20.04,-64.29,Q235110,es:Departamento de Chuquisaca,BO
BO-L,4,La Paz,400473,2719344.0,America/La_Paz,-15.21,-68.11,Q272784,es:Departamento de La Paz (Bolivia),BO
BO-N,4,Pando,3358584,110436.0,America/La_Paz,-11.09,-67.32,Q235362,es:Departamento de Pando,BO
BO-O,4,Oruro,395910,494587.0,America/La_Paz,-18.63,-67.69,Q1061368,es:Departamento de Oruro,BO
BO-P,4,Potosí,4509552,823517.0,America/La_Paz,-20.55,-66.73,Q238079,es:Departamento de Potosí,BO
BO-S,4,Santa Cruz,3360565,2655084.0,America/La_Paz,-17.21,-61.53,Q235106,es:Departamento de Santa Cruz (Bolivia),BO
BO-T,4,Tarija,396198,482196.0,America/La_Paz,-21.6,-63.88,Q233933,es:Departamento de Tarija,BO
BQ-BO,8,Bonaire,2324450,30000.0,America/Kralendijk,12.18,-68.29,Q25396,nl:Bonaire,BQ
BQ-SA,8,Saba,2324451,1915.0,America/Kralendijk,17.63,-63.24,Q25528,nl:Saba,BQ
BR-AC,4,Acre,326266,881935.0,America/Rio_Branco,-9.21,-70.47,Q40780,pt:Acre,BR
BR-AL,4,Alagoas,303781,3322820.0,America/Maceio,-9.51,-36.62,Q40885,pt:Alagoas,BR
BR-AM,4,Amazonas,332476,4063614.0,America/Manaus,-4.16,-64.65,Q40040,pt:Amazonas,BR
BR-AP,4,Amapá,331463,797722.0,America/Belem,1.44,-51.95,Q40130,pt:Amapá,BR
BR-BA,4,Bahia,362413,15344447.0,America/Bahia,-12.47,-41.73,Q40430,pt:Bahia,BR
BR-CE,4,Ceará,302635,9020460.0,America/Fortaleza,-5.09,-39.62,Q40123,pt:Ceará,BR
BR-DF,4,Federal District,421151,3039444.0,America/Sao_Paulo,-15.78,-47.8,Q119158,pt:Distrito Federal (Brasil),BR
BR-ES,4,Espírito Santo,54882,3885049.0,America/Sao_Paulo,-19.57,-40.67,Q43233,pt:Espírito Santo (estado),BR
BR-GO,4,Goiás,334443,6778772.0,America/Sao_Paulo,-16.04,-49.62,Q41587,pt:Goiás,BR
BR-MA,4,Maranhão,332924,7000229.0,America/Fortaleza,-5.08,-45.29,Q42362,pt:Maranhão,BR
BR-MG,4,Minas Gerais,315173,21119536.0,America/Sao_Paulo,-18.46,-44.67,Q39109,pt:Minas Gerais,BR
BR-MS,4,Mato Grosso do Sul,334051,2713147.0,America/Campo_Grande,-20.33,-54.85,Q43319,pt:Mato Grosso do Sul,BR
BR-MT,4,Mato Grosso,333597,3344544.0,America/Cuiaba,-12.95,-55.91,Q42824,pt:Mato Grosso,BR
BR-PA,4,Pará,185579,8366628.0,America/Santarem,-3.97,-53.07,Q39517,pt:Pará,BR
BR-PB,4,Paraíba,301464,4025558.0,America/Fortaleza,-7.12,-36.83,Q38088,pt:Paraíba,BR
BR-PE,4,Pernambuco,303702,9473266.0,America/Recife,-8.33,-38.0,Q40942,pt:Pernambuco,BR
BR-PI,4,Piauí,302819,3219257.0,America/Fortaleza,-7.39,-42.97,Q42722,pt:Piauí,BR
BR-PR,4,Paraná,297640,11320892.0,America/Sao_Paulo,-24.63,-51.63,Q15499,pt:Paraná,BR
BR-RJ,4,Rio de Janeiro,57963,16718956.0,America/Sao_Paulo,-22.2,-42.66,Q41428,pt:Rio de Janeiro (estado),BR
BR-RN,4,Rio Grande do Norte,301079,3507003.0,America/Fortaleza,-5.84,-36.67,Q43255,pt:Rio Grande do Norte,BR
BR-RO,4,Rondônia,325866,1590011.0,America/Porto_Velho,-10.91,-62.84,Q43235,pt:Rondônia,BR
BR-RR,4,Roraima,326287,1805788.0,America/Boa_Vista,2.08,-61.39,Q42508,pt:Roraima,BR
BR-RS,4,Rio Grande do Sul,242620,11322895.0,America/Sao_Paulo,-29.75,-53.25,Q40030,pt:Rio Grande do Sul,BR
BR-SC,4,Santa Catarina,296584,7001161.0,America/Sao_Paulo,-27.25,-50.49,Q41115,pt:Santa Catarina,BR
BR-SE,4,Sergipe,303940,2288116.0,America/Maceio,-10.58,-37.44,Q43783,pt:Sergipe,BR
BR-SP,4,São Paulo,298204,45595497.0,America/Sao_Paulo,-22.26,-48.73,Q175,pt:São Paulo (estado),BR
BR-TO,4,Tocantins,336819,1550194.0,America/Araguaina,-10.15,-48.33,Q43695,pt:Tocantins,BR
BS-AK,8,Acklins,3772879,560.0,America/Nassau,22.48,-74.01,Q341919,,BS
BS-BI,8,Bimini,3776645,,America/Nassau,25.36,-79.38,Q863476,,BS
BS-BP,8,Black Point,3776646,,America/Nassau,24.09,-76.4,Q2525298,,BS
BS-BY,8,Berry Islands,3776644,,America/Nassau,25.64,-77.83,Q827173,en:Berry Islands,BS
BS-CE,8,Central Eleuthera,3776650,,America/Nassau,25.22,-76.29,Q938518,,BS
BS-CI,8,Cat Island,3776647,1503.0,America/Nassau,24.36,-75.5,Q1050154,,BS
BS-CK,8,Crooked Island and Long Cay,3775751,323.0,America/Nassau,22.77,-74.16,Q1140993,,BS
BS-CO,8,Central Abaco,3776648,,America/Nassau,26.5,-77.17,Q2525371,,BS
BS-CS,8,Central Andros,3776649,,America/Nassau,24.43,-77.94,Q2096558,,BS
BS-EG,8,East Grand Bahama,3776651,,America/Nassau,26.67,-78.18,Q2630334,,BS
BS-EX,8,Exuma,3776652,6928.0,America/Nassau,23.7,-76.0,Q1385577,,BS
BS-FP,8,City of Freeport,3776653,45945.0,America/Nassau,26.53,-78.7,Q867573,,BS
BS-GC,8,Grand Cay,3776654,,America/Nassau,27.08,-78.18,Q2524373,,BS
BS-HI,8,Harbour Island,3776655,,America/Nassau,25.5,-76.63,Q2357510,,BS
BS-HT,8,Hope Town,3776656,,America/Nassau,26.58,-77.04,Q2699709,,BS
BS-IN,8,Inagua,3775740,,America/Nassau,21.11,-73.32,Q1353668,,BS
BS-LI,8,Long Island,3776657,3024.0,America/Nassau,23.22,-75.07,Q890879,,BS
BS-MC,8,Mangrove Cay,3776658,,America/Nassau,24.16,-77.75,Q2702334,,BS
BS-MG,8,Mayaguana,3775742,271.0,America/Nassau,22.39,-72.99,Q1540098,,BS
BS-MI,8,Moore's Island,3776659,,America/Nassau,26.29,-77.56,Q2702345,,BS
BS-NE,8,North Eleuthera,3776663,,America/Nassau,25.47,-76.71,Q2705535,,BS
BS-NO,8,North Abaco,3776661,,America/Nassau,26.8,-77.51,Q623327,,BS
BS-NP,8,New Providence,3776660,274400.0,America/Nassau,25.03,-77.4,Q858513,,BS
BS-NS,8,North Andros,3776662,,America/Nassau,24.77,-78.09,Q2699411,,BS
BS-RC,8,Rum Cay,3776665,99.0,America/Nassau,23.69,-74.88,Q1859950,,BS
BS-RI,8,Ragged Island,3776664,70.0,America/Nassau,22.31,-75.77,Q1532634,,BS
BS-SA,8,South Andros,3776678,,America/Nassau,23.94,-77.65,Q2408672,,BS
BS-SE,8,South Eleuthera,3776668,,America/Nassau,24.81,-76.2,Q2699715,,BS
BS-SO,8,South Abaco,3776667,,America/Nassau,26.15,-77.2,Q2703192,,BS
BS-SS,8,San Salvador,3776666,930.0,America/Nassau,24.04,-74.49,Q845540,,BS
BS-SW,8,Spanish Wells,3776669,,America/Nassau,25.53,-76.8,Q1771681,,BS
