fips,state_abbr,lat,long
30085,MT,48.282747,-104.99517
30087,MT,46.173233,-106.666746
30089,MT,47.756497,-115.180306
30091,MT,48.705523,-104.533913
30093,MT,45.896232,-112.660071
30095,MT,45.658545,-109.381576
30097,MT,45.811292,-109.944796
30099,MT,47.819035,-112.281725
30101,MT,48.645125,-111.733472
30103,MT,46.229441,-107.285772
30105,MT,48.34985,-106.670424
30107,MT,46.497047,-109.857147
30109,MT,46.962966,-104.274518
30111,MT,45.936987,-108.276656
31001,NE,40.520632,-98.500044
31003,NE,42.183225,-98.058037
31005,NE,41.57193,-101.695917
31007,NE,41.53975,-103.726263
31009,NE,41.931945,-99.996407
31011,NE,41.703934,-98.070476
31013,NE,42.21038,-103.081779
31015,NE,42.894448,-98.773022
31017,NE,42.359562,-99.92392
31019,NE,40.855226,-99.074983
31021,NE,41.854179,-96.337746
31023,NE,41.226072,-97.132039
31025,NE,40.909878,-96.140609
31027,NE,42.60456,-97.25687
31029,NE,40.53039,-101.694192
31031,NE,42.571323,-101.047653
31033,NE,41.214236,-103.011929
31035,NE,40.523669,-98.050858
31037,NE,41.57496,-97.088945
31039,NE,41.915865,-96.788517
31041,NE,41.393893,-99.726866
31043,NE,42.391645,-96.561356
31045,NE,42.711214,-103.134872
31047,NE,40.867378,-99.815154
31049,NE,41.111903,-102.332609
31051,NE,42.48528,-96.855862
31053,NE,41.577008,-96.645853
31055,NE,41.297091,-96.154066
31057,NE,40.180165,-101.681133
31059,NE,40.52504,-97.596705
31061,NE,40.183203,-98.96208
31063,NE,40.530947,-100.406683
31065,NE,40.191865,-99.909663
31067,NE,40.255234,-96.683453
31069,NE,41.633364,-102.302985
31071,NE,41.906868,-98.951231
31073,NE,40.509095,-99.823206
31075,NE,41.913957,-101.755965
31077,NE,41.567571,-98.530565
31079,NE,40.866027,-98.502664
31081,NE,40.872817,-98.022329
31083,NE,40.178766,-99.403418
31085,NE,40.537234,-101.047963
31087,NE,40.176896,-101.044217
31089,NE,42.459287,-98.784766
31091,NE,41.920317,-101.117324
31093,NE,41.216851,-98.513342
31095,NE,40.175736,-97.143103
31097,NE,40.39501,-96.265367
31099,NE,40.50912,-98.947602
31101,NE,41.194245,-101.644449
31103,NE,42.87548,-99.718351
31105,NE,41.199274,-103.703153
31107,NE,42.634404,-97.891349
31109,NE,40.783547,-96.688658
31111,NE,41.050322,-100.744481
31113,NE,41.542155,-100.443665
31115,NE,41.903183,-99.509852
31117,NE,41.648414,-101.120851
31119,NE,41.909929,-97.606856
31121,NE,41.16979,-98.031057
31123,NE,41.732204,-102.990594
31125,NE,41.402385,-97.991408
31127,NE,40.387389,-95.852721
31129,NE,40.176492,-98.046842
31131,NE,40.637992,-96.131027
31133,NE,40.13785,-96.245225
31135,NE,40.857646,-101.627468
31137,NE,40.516365,-99.406557
31139,NE,42.271413,-97.610992
31141,NE,41.576866,-97.513467
31143,NE,41.187925,-97.570663
31145,NE,40.16942,-100.468576
31147,NE,40.123743,-95.718603
31149,NE,42.394749,-99.420851
31151,NE,40.516802,-97.131755
31153,NE,41.115064,-96.109125
31155,NE,41.223388,-96.642097
31157,NE,41.850331,-103.701549
31159,NE,40.871944,-97.140383
31161,NE,42.512289,-102.36828
31163,NE,41.218743,-98.972849
31165,NE,42.470668,-103.73217
31167,NE,41.905045,-97.177109
31169,NE,40.173845,-97.596263
31171,NE,41.85573,-100.524703
31173,NE,42.154061,-96.533943
31175,NE,41.564094,-98.983484
31177,NE,41.533973,-96.224577
31179,NE,42.210746,-97.126243
31181,NE,40.180646,-98.49859
31183,NE,41.922575,-98.520853
31185,NE,40.873056,-97.596742
32001,NV,39.53771,-118.264166
32003,NV,36.214257,-115.013812
32005,NV,38.905129,-119.609019
32007,NV,41.141133,-115.351424
32009,NV,37.778966,-117.632382
32011,NV,39.977788,-116.272208
32013,NV,41.407914,-118.127591
32015,NV,39.90021,-117.04724
32017,NV,37.634605,-114.863037
32019,NV,39.022213,-119.197425
32021,NV,38.516647,-118.416279
32023,NV,37.965864,-116.459011
32027,NV,40.439639,-118.409477
32029,NV,39.438385,-119.524646
32031,NV,40.73132,-119.663269
32033,NV,39.418234,-114.900605
32510,NV,39.15306,-119.747368
33001,NH,43.519109,-71.425366
33003,NH,43.867774,-71.20156
33005,NH,42.92546,-72.248183
33007,NH,44.652548,-71.289431
33009,NH,43.926439,-71.842424
33011,NH,42.911532,-71.723055
33013,NH,43.299579,-71.680041
33015,NH,42.988664,-71.09908
33017,NH,43.293272,-71.035589
33019,NH,43.361188,-72.222084
34001,NJ,39.469355,-74.633759
34003,NJ,40.959698,-74.074727
34005,NJ,39.875786,-74.663006
34007,NJ,39.802407,-74.961249
34009,NJ,39.085841,-74.846354
34011,NJ,39.328434,-75.121628
34013,NJ,40.7874,-74.246292
34015,NJ,39.722875,-75.145679
34017,NJ,40.731375,-74.078601
34019,NJ,40.565283,-74.911969
34021,NJ,40.282503,-74.703724
34023,NJ,40.439621,-74.40743
34025,NJ,40.287048,-74.152446
34027,NJ,40.858896,-74.547292
34029,NJ,39.865669,-74.258864
34031,NJ,41.03789,-74.29828
34033,NJ,39.573828,-75.357356
34035,NJ,40.565527,-74.619938
34037,NJ,41.137461,-74.691914
34039,NJ,40.659871,-74.308696
34041,NJ,40.853491,-75.009498
35001,NM,35.053628,-106.66908
35003,NM,33.901621,-108.391928
35005,NM,33.361604,-104.469837
35006,NM,34.928272,-107.99268
35007,NM,36.612964,-104.64011
35009,NM,34.572984,-103.346055
35011,NM,34.359273,-104.368696
35013,NM,32.349919,-106.834968
35015,NM,32.457835,-104.306434
35017,NM,32.732087,-108.381504
35019,NM,34.869782,-104.784968
35021,NM,35.858516,-103.847925
35023,NM,31.898052,-108.751929
35025,NM,32.795687,-103.413271
35027,NM,33.740841,-105.449805
35028,NM,35.870047,-106.307968
35029,NM,32.184523,-107.747191
35031,NM,35.583878,-108.253266
35033,NM,35.982841,-104.921898
35035,NM,32.615599,-105.751308
35037,NM,35.107018,-103.548071
35039,NM,36.509669,-106.693983
35041,NM,34.021207,-103.483004
35043,NM,35.685091,-106.883119
35045,NM,36.511624,-108.324578
35047,NM,35.476859,-104.803519
35049,NM,35.51453,-105.963972
35051,NM,33.119468,-107.188161
35053,NM,33.991658,-106.939136
35055,NM,36.576529,-105.637986
35057,NM,34.554978,-105.890557
35059,NM,36.488085,-103.475723
35061,NM,34.71684,-106.806582
36001,NY,42.58824,-73.97401
36003,NY,42.247853,-78.026153
36005,NY,40.848711,-73.852939
36007,NY,42.161977,-75.830283
36009,NY,42.239099,-78.662332
36011,NY,43.008546,-76.574587
36013,NY,42.304216,-79.407595
36015,NY,42.15528,-76.747179
36017,NY,42.478024,-75.602241
36019,NY,44.752712,-73.705643
36021,NY,42.247729,-73.626806
36023,NY,42.594039,-76.07624
36025,NY,42.193986,-74.966728
36027,NY,41.75477,-73.740041
36029,NY,42.752759,-78.778192
36031,NY,44.109601,-73.778431
36033,NY,44.594376,-74.31067
36035,NY,43.115609,-74.423678
36037,NY,43.00091,-78.192778
36039,NY,42.279821,-74.142025
36041,NY,43.657879,-74.502456
36043,NY,43.407489,-75.011683
36045,NY,43.996389,-76.052968
36047,NY,40.635045,-73.95064
36049,NY,43.782681,-75.44414
36051,NY,42.727485,-77.769779
36053,NY,42.910026,-75.663575
36055,NY,43.464484,-77.664658
36057,NY,42.900891,-74.435357
36059,NY,40.729612,-73.589414
36061,NY,40.776642,-73.970187
36063,NY,43.456731,-78.792142
36065,NY,43.242727,-75.434282
36067,NY,43.006516,-76.196134
36069,NY,42.856357,-77.303497
36071,NY,41.40241,-74.306252
36073,NY,43.502287,-78.229726
36075,NY,43.461443,-76.209262
36077,NY,42.629776,-75.028841
36079,NY,41.427907,-73.743861
36081,NY,40.658566,-73.838017
36083,NY,42.710421,-73.513845
36085,NY,40.561263,-74.1399
36087,NY,41.154628,-74.024662
36089,NY,44.488112,-75.074311
36091,NY,43.106135,-73.855387
36093,NY,42.817552,-74.043559
36095,NY,42.591294,-74.438172
36097,NY,42.419776,-76.938603
36099,NY,42.782294,-76.827088
36101,NY,42.266725,-77.385525
36103,NY,40.943554,-72.692218
36105,NY,41.719993,-74.771577
36107,NY,42.178057,-76.297456
36109,NY,42.453006,-76.473483
36111,NY,41.947212,-74.265458
36113,NY,43.555105,-73.838139
36115,NY,43.312377,-73.439428
36117,NY,43.458758,-77.063164
36119,NY,41.152686,-73.745753
36121,NY,42.701363,-78.228567
36123,NY,42.638237,-77.104324
37001,NC,36.043954,-79.400573
37003,NC,35.920951,-81.177467
37005,NC,36.489356,-81.132299
37007,NC,34.974972,-80.109763
37009,NC,36.443469,-81.499334
37011,NC,36.07209,-81.920285
37013,NC,35.482313,-76.842014
37015,NC,36.059043,-76.962364
37017,NC,34.591938,-78.539489
37019,NC,34.038754,-78.227765
37021,NC,35.609371,-82.530423
37023,NC,35.746182,-81.70618
37025,NC,35.388346,-80.552728
37027,NC,35.966395,-81.512541
37029,NC,36.342344,-76.162488
37031,NC,34.858343,-76.53586
37033,NC,36.394298,-79.339609
37035,NC,35.661883,-81.214906
37037,NC,35.704994,-79.251454
37039,NC,35.13715,-84.061449
37041,NC,36.128979,-76.602752
37043,NC,35.052997,-83.752264
37045,NC,35.33463,-81.557114
37047,NC,34.261602,-78.639308
37049,NC,35.116829,-77.08132
37051,NC,35.050192,-78.828719
37053,NC,36.372174,-75.941224
37055,NC,35.606269,-75.767536
37057,NC,35.795131,-80.207107
37059,NC,35.929355,-80.542552
37061,NC,34.934403,-77.933543
37063,NC,36.033828,-78.878125
37065,NC,35.917077,-77.602742
37067,NC,36.132466,-80.256961
37069,NC,36.088241,-78.28309
37071,NC,35.293344,-81.177256
37073,NC,36.442135,-76.702355
37075,NC,35.348364,-83.830915
37077,NC,36.299884,-78.657634
37079,NC,35.481959,-77.681688
37081,NC,36.079065,-79.788665
37083,NC,36.251438,-77.644842
37085,NC,35.368635,-78.87161
37087,NC,35.558882,-82.981307
37089,NC,35.336415,-82.479741
37091,NC,36.363517,-76.981616
37093,NC,35.017233,-79.241964
37095,NC,35.408157,-76.153687
37097,NC,35.806249,-80.87452
37099,NC,35.281052,-83.119962
37101,NC,35.513419,-78.367348
37103,NC,35.032268,-77.356195
37105,NC,35.476336,-79.172117
37107,NC,35.240068,-77.63551
37109,NC,35.488491,-81.226892
37111,NC,35.682271,-82.048044
37113,NC,35.152959,-83.421901
37115,NC,35.864207,-82.71263
37117,NC,35.847301,-77.119602
37119,NC,35.246862,-80.833832
37121,NC,36.013102,-82.163554
37123,NC,35.334415,-79.906602
37125,NC,35.308272,-79.492725
37127,NC,35.965945,-77.987555
37129,NC,34.183442,-77.864209
37131,NC,36.421774,-77.398352
37133,NC,34.763109,-77.499469
37135,NC,36.062526,-79.120034
37137,NC,35.147575,-76.665268
37139,NC,36.265199,-76.260691
37141,NC,34.512556,-77.888106
37143,NC,36.180897,-76.403244
37145,NC,36.38635,-78.965623
37147,NC,35.59249,-77.372739
37149,NC,35.277901,-82.167621
37151,NC,35.709915,-79.806215
37153,NC,35.004636,-79.755695
37155,NC,34.63921,-79.100881
37157,NC,36.381806,-79.782754
37159,NC,35.641355,-80.521721
37161,NC,35.402747,-81.919582
37163,NC,34.989298,-78.371174
37165,NC,34.840023,-79.477337
37167,NC,35.310449,-80.254374
37169,NC,36.393505,-80.266214
37171,NC,36.415416,-80.686463
37173,NC,35.568849,-83.465614
37175,NC,35.210103,-82.816666
37177,NC,35.87042,-76.165345
37179,NC,34.99182,-80.530426
37181,NC,36.365481,-78.405434
37183,NC,35.789846,-78.650624
37185,NC,36.398105,-78.099899
37187,NC,35.844713,-76.572291
37189,NC,36.235368,-81.709888
37191,NC,35.35419,-78.00867
37193,NC,36.208883,-81.166095
37195,NC,35.700357,-77.921598
37197,NC,36.158765,-80.665164
37199,NC,35.889326,-82.303954
38001,ND,46.096815,-102.533198
38003,ND,46.94255,-98.070195
38005,ND,48.071743,-99.351152
38007,ND,47.007044,-103.364016
38009,ND,48.794412,-100.831257
38011,ND,46.110144,-103.505943
38013,ND,48.786453,-102.520087
38015,ND,46.978829,-100.469533
38017,ND,46.927003,-97.252375
38019,ND,48.768439,-98.46379
38021,ND,46.107756,-98.496518
38023,ND,48.814754,-103.509326
38025,ND,47.354557,-102.612322
38027,ND,47.723436,-98.900474
38029,ND,46.284255,-100.237842
38031,ND,47.471431,-98.872876
38033,ND,46.938924,-103.844612
38035,ND,47.926003,-97.450851
38037,ND,46.357827,-101.639049
38039,ND,47.456334,-98.232286
38041,ND,46.435704,-102.454238
38043,ND,46.938273,-99.731198
38045,ND,46.464195,-98.526057
38047,ND,46.469278,-99.504585
38049,ND,48.233842,-100.633267
38051,ND,46.108682,-99.416487
38053,ND,47.742475,-103.403215
38055,ND,47.530459,-101.353087
38057,ND,47.307147,-101.833328
38059,ND,46.710819,-101.298265
38061,ND,48.210073,-102.364895
38063,ND,47.918667,-98.204428
38065,ND,47.118079,-101.33142
38067,ND,48.766896,-97.545405
38069,ND,48.238883,-99.966497
38071,ND,48.266163,-98.739031
38073,ND,46.449276,-97.647554
38075,ND,48.712781,-101.658152
38077,ND,46.265219,-96.93796
38079,ND,48.768271,-99.840463
38081,ND,46.108204,-97.630051
38083,ND,47.581359,-100.330986
38085,ND,46.110618,-101.061284
38087,ND,46.445834,-103.462462
38089,ND,46.817031,-102.662026
38091,ND,47.451062,-97.71892
38093,ND,46.972223,-98.956123
38095,ND,48.682183,-99.248158
38097,ND,47.446215,-97.164754
38099,ND,48.376979,-97.72223
38101,ND,48.216686,-101.540537
38103,ND,47.580851,-99.682213
38105,ND,48.355765,-103.501333
39001,OH,38.834468,-83.478082
39003,OH,40.771627,-84.106103
39005,OH,40.843273,-82.270127
39007,OH,41.906637,-80.745592
39009,OH,39.332604,-82.045844
39011,OH,40.561309,-84.224018
39013,OH,40.017682,-80.967727
39015,OH,38.931377,-83.866772
39017,OH,39.439747,-84.565734
39019,OH,40.579884,-81.090787
39021,OH,40.132775,-83.767604
39023,OH,39.917032,-83.783676
39025,OH,39.052054,-84.149485
39027,OH,39.430225,-83.795682
39029,OH,40.770073,-80.778455
39031,OH,40.29671,-81.930109
39033,OH,40.848524,-82.924783
39035,OH,41.760392,-81.724217
39037,OH,40.131542,-84.621248
39039,OH,41.321679,-84.486433
39041,OH,40.278941,-83.007462
39043,OH,41.554006,-82.525897
39045,OH,39.747694,-82.626685
39047,OH,39.555246,-83.461893
39049,OH,39.969875,-83.009086
39051,OH,41.597264,-84.124267
39053,OH,38.817046,-82.301746
39055,OH,41.499322,-81.173505
39057,OH,39.687479,-83.894894
39059,OH,40.056665,-81.497875
39061,OH,39.196927,-84.544187
39063,OH,41.000471,-83.666034
39065,OH,40.660415,-83.664077
39067,OH,40.292318,-81.091565
39069,OH,41.331584,-84.0689
39071,OH,39.184422,-83.601359
39073,OH,39.490342,-82.483447
39075,OH,40.565597,-81.930001
39077,OH,41.14508,-82.594641
39079,OH,39.013477,-82.614142
39081,OH,40.399384,-80.763527
39083,OH,40.40362,-82.422393
39085,OH,41.924116,-81.392643
39087,OH,38.603866,-82.517186
39089,OH,40.091505,-82.483435
39091,OH,40.387553,-83.766343
39093,OH,41.438805,-82.179722
39095,OH,41.682321,-83.468903
39097,OH,39.896607,-83.400885
39099,OH,41.01088,-80.770396
39101,OH,40.588034,-83.168803
39103,OH,41.116174,-81.899764
39105,OH,39.089807,-82.028397
39107,OH,40.535333,-84.632059
39109,OH,40.053326,-84.228413
39111,OH,39.726253,-81.090983
39113,OH,39.753736,-84.290591
39115,OH,39.624946,-81.861697
39117,OH,40.525266,-82.797729
39119,OH,39.966046,-81.943506
39121,OH,39.767232,-81.452493
39123,OH,41.545495,-83.012613
39125,OH,41.118948,-84.582125
39127,OH,39.743187,-82.237952
39129,OH,39.648947,-83.052827
39131,OH,39.071341,-83.052911
39133,OH,41.16897,-81.196962
39135,OH,39.73881,-84.644758
39137,OH,41.024533,-84.129879
39139,OH,40.774159,-82.542781
39141,OH,39.323897,-83.059536
39143,OH,41.355319,-83.142776
39145,OH,38.814889,-82.998675
39147,OH,41.119992,-83.127547
39149,OH,40.33668,-84.204142
39151,OH,40.814131,-81.365667
39153,OH,41.121847,-81.534928
39155,OH,41.306374,-80.7704
39157,OH,40.44749,-81.471105
39159,OH,40.295901,-83.367042
39161,OH,40.85552,-84.585775
39163,OH,39.252042,-82.485961
39165,OH,39.425652,-84.169906
39167,OH,39.450676,-81.490636
39169,OH,40.829661,-81.887194
39171,OH,41.564959,-84.584324
39173,OH,41.360183,-83.622682
39175,OH,40.839782,-83.313681
40001,OK,35.898043,-94.651026
40003,OK,36.729703,-98.323445
40005,OK,34.392469,-96.036558
40007,OK,36.748334,-100.483056
40009,OK,35.270601,-99.690057
40011,OK,35.877782,-98.428934
40013,OK,33.964004,-96.264137
40015,OK,35.16792,-98.381045
40017,OK,35.543354,-97.979889
40019,OK,34.251848,-97.287927
40021,OK,35.904367,-94.996796
40023,OK,34.027645,-95.554208
40025,OK,36.74839,-102.517698
40027,OK,35.206376,-97.323088
40029,OK,34.582861,-96.288039
40031,OK,34.66263,-98.476612
40033,OK,34.290676,-98.373438
40035,OK,36.76389,-95.201553
40037,OK,35.907732,-96.379793
40039,OK,35.645601,-98.997386
40041,OK,36.393375,-94.808217
40043,OK,35.97796,-99.014385
40045,OK,36.224258,-99.750139
40047,OK,36.378054,-97.78845
40049,OK,34.70935,-97.312723
40051,OK,35.021058,-97.88689
40053,OK,36.788254,-97.788151
40055,OK,34.933853,-99.552968
40057,OK,34.745971,-99.844194
40059,OK,36.80035,-99.662805
40061,OK,35.232295,-95.109576
40063,OK,35.052934,-96.251183
40065,OK,34.594006,-99.412235
40067,OK,34.105082,-97.83889
40069,OK,34.313455,-96.654254
40071,OK,36.814885,-97.143862
40073,OK,35.949436,-97.934557
40075,OK,34.921489,-98.981617
40077,OK,34.875137,-95.272262
40079,OK,34.897356,-94.695074
40081,OK,35.703117,-96.881392
40083,OK,35.914151,-97.450764
40085,OK,33.957804,-97.245093
40087,OK,35.016436,-97.449803
40089,OK,34.117073,-94.766086
40091,OK,35.369108,-95.671787
40093,OK,36.313119,-98.542015
40095,OK,34.027007,-96.770533
40097,OK,36.303804,-95.235638
40099,OK,34.485766,-97.071557
40101,OK,35.617551,-95.383911
40103,OK,36.384901,-97.236335
40105,OK,36.789615,-95.613312
40107,OK,35.466804,-96.327762
40109,OK,35.554611,-97.409401
40111,OK,35.6435,-95.965947
40113,OK,36.624299,-96.408112
40115,OK,36.835764,-94.802681
40117,OK,36.313704,-96.696669
40119,OK,36.079225,-96.975255
40121,OK,34.92554,-95.74813
40123,OK,34.721446,-96.691971
40125,OK,35.211393,-96.957007
40127,OK,34.377899,-95.408082
40129,OK,35.708554,-99.741572
40131,OK,36.377794,-95.601383
40133,OK,35.158366,-96.602857
40135,OK,35.502435,-94.750757
40137,OK,34.481361,-97.855607
40139,OK,36.746317,-101.483855
40141,OK,34.371085,-98.931701
40143,OK,36.120318,-95.941813
40145,OK,35.963479,-95.514098
40147,OK,36.70438,-95.906155
40149,OK,35.289497,-98.991436
40151,OK,36.726984,-98.863649
40153,OK,36.425619,-99.273661
41001,OR,44.703427,-117.691933
41003,OR,44.493882,-123.424664
41005,OR,45.160493,-122.195127
41007,OR,46.024509,-123.705037
41009,OR,45.941932,-123.081079
41011,OR,43.18591,-124.094133
41013,OR,44.163054,-120.371585
41015,OR,42.466439,-124.210929
41017,OR,43.915118,-121.225575
41019,OR,43.286328,-123.154476
41021,OR,45.43059,-120.319901
41023,OR,44.496326,-119.014057
41025,OR,43.064449,-118.987169
41027,OR,45.511775,-121.655976
41029,OR,42.411621,-122.675611
41031,OR,44.645151,-121.178632
41033,OR,42.386983,-123.57162
41035,OR,42.683761,-121.646168
41037,OR,42.788401,-120.38979
41039,OR,43.928329,-122.89769
41041,OR,44.641061,-123.911212
41043,OR,44.488898,-122.537208
41045,OR,43.188625,-117.603191
41047,OR,44.900898,-122.57626
41049,OR,45.425496,-119.602311
41051,OR,45.547711,-122.417363
41053,OR,44.900375,-123.398673
41055,OR,45.399216,-120.678512
41057,OR,45.45589,-123.759299
41059,OR,45.5912,-118.73388
41061,OR,45.304081,-117.999149
41063,OR,45.593753,-117.18558
41065,OR,45.164536,-121.165069
41067,OR,45.553542,-123.097615
41069,OR,44.736415,-120.026861
41071,OR,45.247827,-123.316399
42001,PA,39.869471,-77.21773
42003,PA,40.469757,-79.980451
42005,PA,40.81238,-79.464129
42007,PA,40.68414,-80.350721
42009,PA,39.998634,-78.494747
42011,PA,40.413957,-75.92686
42013,PA,40.498654,-78.309597
42015,PA,41.791504,-76.502123
42017,PA,40.336887,-75.10706
42019,PA,40.913847,-79.918978
42021,PA,40.510222,-78.710478
42023,PA,41.438291,-78.198323
42025,PA,40.918367,-75.705039
42027,PA,40.909128,-77.847877
42029,PA,39.974029,-75.749752
42031,PA,41.198159,-79.420369
42033,PA,41.000249,-78.473749
42035,PA,41.262624,-77.69636
42037,PA,41.045517,-76.40426
42039,PA,41.687876,-80.107795
42041,PA,40.164805,-77.263442
42043,PA,40.412565,-76.792634
42045,PA,39.916685,-75.398818
42047,PA,41.427332,-78.653937
42049,PA,42.117952,-80.096386
42051,PA,39.918907,-79.640119
42053,PA,41.513304,-79.249705
42055,PA,39.926772,-77.724521
42057,PA,39.91075,-78.122617
42059,PA,39.847707,-80.225655
42061,PA,40.422311,-77.968595
42063,PA,40.651432,-79.087545
42065,PA,41.138028,-79.012419
42067,PA,40.530673,-77.400438
42069,PA,41.440284,-75.609666
42071,PA,40.041992,-76.250198
42073,PA,40.992735,-80.334446
42075,PA,40.371448,-76.464819
42077,PA,40.614241,-75.590627
42079,PA,41.172787,-75.976035
42081,PA,41.343882,-77.055262
42083,PA,41.81459,-78.572463
42085,PA,41.300014,-80.252786
42087,PA,40.601615,-77.651832
42089,PA,41.05624,-75.329065
42091,PA,40.209999,-75.370201
42093,PA,41.029284,-76.665225
42095,PA,40.752791,-75.307447
42097,PA,40.851524,-76.709877
42099,PA,40.39778,-77.266328
42101,PA,40.009376,-75.133346
42103,PA,41.325949,-75.031514
42105,PA,41.748587,-77.894436
42107,PA,40.703682,-76.217788
42109,PA,40.755407,-77.072929
42111,PA,39.981297,-79.028486
42113,PA,41.439285,-76.511717
42115,PA,41.819665,-75.800969
42117,PA,41.766859,-77.257288
42119,PA,40.962179,-77.055475
42121,PA,41.400714,-79.765813
42123,PA,41.834298,-79.298182
42125,PA,40.200005,-80.252132
42127,PA,41.646602,-75.292493
42129,PA,40.311068,-79.466688
42131,PA,41.525173,-76.008731
42133,PA,39.921751,-76.728889
44001,RI,41.706831,-71.286637
44003,RI,41.674245,-71.580924
44005,RI,41.502504,-71.283689
44007,RI,41.869768,-71.578625
44009,RI,41.396792,-71.620282
45001,SC,34.229041,-82.454058
45003,SC,33.550013,-81.632983
45005,SC,32.979757,-81.363265
45007,SC,34.521235,-82.638603
45009,SC,33.203021,-81.053161
45011,SC,33.260552,-81.434228
45013,SC,32.358112,-80.689422
45015,SC,33.2077,-79.953655
45017,SC,33.67478,-80.780347
45019,SC,32.800458,-79.94248
45021,SC,35.049796,-81.607647
45023,SC,34.689342,-81.161249
45025,SC,34.637018,-80.159227
45027,SC,33.664682,-80.217889
45029,SC,32.835018,-80.655244
45031,SC,34.332185,-79.962115
45033,SC,34.390172,-79.374964
45035,SC,33.082186,-80.404697
45037,SC,33.776498,-81.968245
45039,SC,34.395669,-81.127001
45041,SC,34.028535,-79.710233
45043,SC,33.417531,-79.296333
45045,SC,34.892645,-82.372077
45047,SC,34.155796,-82.127876
45049,SC,32.778334,-81.143822
45051,SC,33.909269,-78.976675
45053,SC,32.43059,-81.021627
45055,SC,34.338356,-80.590885
45057,SC,34.686818,-80.703688
45059,SC,34.483676,-82.005498
45061,SC,34.15864,-80.251209
45063,SC,33.899477,-81.266277
45065,SC,33.897599,-82.316196
45067,SC,34.08362,-79.354001
45069,SC,34.60167,-79.679435
45071,SC,34.289881,-81.599676
45073,SC,34.748766,-83.06154
45075,SC,33.436135,-80.802913
45077,SC,34.885368,-82.723377
45079,SC,34.029095,-80.898037
45081,SC,34.005278,-81.727903
45083,SC,34.933271,-81.991052
45085,SC,33.91614,-80.382376
45087,SC,34.690397,-81.615896
45089,SC,33.626462,-79.716474
45091,SC,34.970188,-81.183187
46003,SD,43.724719,-98.577587
46005,SD,44.418265,-98.279422
46007,SD,43.186912,-101.677181
46009,SD,42.985799,-97.884199
46011,SD,44.376675,-96.797797
46013,SD,45.589254,-98.352175
46015,SD,43.729873,-99.092909
46017,SD,44.044306,-99.203998
46019,SD,44.896226,-103.501436
46021,SD,45.785575,-100.002107
46023,SD,43.206185,-98.595143
46025,SD,44.855211,-97.724912
46027,SD,42.91615,-96.980468
46029,SD,44.966285,-97.198837
46031,SD,45.685671,-101.179665
46033,SD,43.684943,-103.46225
46035,SD,43.680439,-98.155868
46037,SD,45.355161,-97.58143
46039,SD,44.75629,-96.690239
46041,SD,45.148049,-100.837953
46043,SD,43.391506,-98.358433
46045,SD,45.41168,-99.205362
46047,SD,43.221619,-103.512609
46049,SD,45.065476,-99.153564
46051,SD,45.172637,-96.772261
46053,SD,43.175142,-99.206591
46055,SD,44.282881,-101.595442
46057,SD,44.680619,-97.178598
46059,SD,44.546713,-99.004575
46061,SD,43.680612,-97.796845
46063,SD,45.596611,-103.473871
46065,SD,44.384452,-99.975684
46067,SD,43.33671,-97.749383
46069,SD,44.537174,-99.472736
46071,SD,43.677506,-101.626323
46073,SD,44.06341,-98.62317
46075,SD,43.951991,-100.686138
46077,SD,44.362969,-97.499313
46079,SD,44.02845,-97.123223
46081,SD,44.348767,-103.804947
46083,SD,43.27942,-96.722286
46085,SD,43.894812,-99.841925
46087,SD,43.680416,-97.358048
46089,SD,45.784249,-99.211421
46091,SD,45.737044,-97.58087
46093,SD,44.605282,-102.714169
46095,SD,43.58469,-100.760955
46097,SD,44.021541,-97.608122
46099,SD,43.667472,-96.795726
46101,SD,44.012429,-96.676054
46102,SD,43.33358,-102.561686
46103,SD,44.002349,-102.823801
46105,SD,45.483387,-102.467995
46107,SD,45.052713,-99.962003
46109,SD,45.623397,-96.947551
46111,SD,44.018942,-98.091709
46115,SD,44.923772,-98.339615
46117,SD,44.415547,-100.749163
46119,SD,44.722325,-100.131399
46121,SD,43.208794,-100.707664
46123,SD,43.349729,-99.876219
46125,SD,43.30867,-97.150185
46127,SD,42.831106,-96.650829
46129,SD,45.427605,-100.027856
46135,SD,43.006603,-97.388361
46137,SD,44.989764,-101.660827
47001,TN,36.116731,-84.195418
47003,TN,35.51366,-86.458294
47005,TN,36.070948,-88.071232
47007,TN,35.593561,-85.20591
47009,TN,35.688185,-83.922973
47011,TN,35.153914,-84.859414
47013,TN,36.401592,-84.159249
47015,TN,35.808394,-86.062404
47017,TN,35.965748,-88.452379
47019,TN,36.284744,-82.126593
47021,TN,36.255169,-87.100808
47023,TN,35.420253,-88.611353
47025,TN,36.501572,-83.660698
47027,TN,36.545749,-85.545717
47029,TN,35.916198,-83.119224
47031,TN,35.488765,-86.078202
47033,TN,35.818795,-89.132494
47035,TN,35.952398,-84.994761
47037,TN,36.169129,-86.78479
47039,TN,35.603136,-88.110292
47041,TN,35.982219,-85.833596
47043,TN,36.145533,-87.364155
47045,TN,36.054196,-89.398306
47047,TN,35.196993,-89.413803
47049,TN,36.369892,-84.937764
47051,TN,35.155926,-86.099203
47053,TN,35.991632,-88.933812
47055,TN,35.202723,-87.035319
47057,TN,36.277509,-83.509546
47059,TN,36.179487,-82.847523
47061,TN,35.393386,-85.710379
47063,TN,36.218397,-83.266071
47065,TN,35.163472,-85.201843
